cellBC	JAK1wtTXcnt	JAK1mutTXcnt
bcATAW	0	0
bcATDR	0	0
bcATEZ	0	0
bcATGJ	0	0
bcATIG	0	0
bcATJR	16	0
bcATPO	0	0
bcATPW	8	0
bcATRF	0	0
bcATTX	0	0
bcATUB	0	0
bcATUZ	0	0
bcATWN	0	0
bcATYA	13	0
bcAUGO	5	0
bcAUGR	0	0
bcAUKV	0	0
bcAUNY	0	0
bcAUOS	3	0
bcAURW	6	0
bcAUSK	4	0
bcAUTX	12	0
bcAUVP	0	0
bcAUWO	0	0
bcAUYN	0	0
bcAVAA	17	0
bcAVAV	0	0
bcAVGD	0	0
bcAVKI	15	0
bcAVPG	0	0
bcAVPK	0	0
bcAVQB	16	0
bcAVQU	2	0
bcAVSY	8	0
bcAVZK	0	0
bcAWAT	13	0
bcAWEI	7	0
bcAWFF	6	0
bcAWHT	1	0
bcAWIY	0	0
bcAWJG	0	0
bcAWKB	1	0
bcAWTZ	1	0
bcAWUS	1	0
bcAWWO	1	0
bcAXER	0	0
bcAXGM	16	0
bcAXIE	1	0
bcAXIW	3	0
bcAXLX	0	0
bcAXNL	25	0
bcAXNU	0	0
bcAXOZ	0	0
bcAXRX	0	0
bcAXYL	0	0
bcAYHQ	1	0
bcAYHZ	14	0
bcAYLR	0	0
bcAYMH	1	0
bcAYSO	3	0
bcAYWP	0	0
bcAZAF	0	0
bcAZAL	0	0
bcAZBH	1	0
bcAZDO	0	0
bcAZFJ	0	0
bcAZIA	2	0
bcAZJR	0	0
bcAZLB	0	0
bcAZNH	0	0
bcAZOZ	0	0
bcAZPF	1	0
bcAZPQ	4	0
bcAZQM	31	0
bcAZQP	1	0
bcAZZI	5	0
bcAZZQ	13	0
bcBAEC	0	0
bcBAFA	0	0
bcBAFB	3	0
bcBAKA	7	0
bcBAMJ	0	0
bcBAOO	0	0
bcBASP	0	0
bcBATF	0	0
bcBAUM	0	0
bcBBDS	37	0
bcBBHN	0	0
bcBBMG	0	0
bcBBQB	1	0
bcBBQP	0	0
bcBBSF	0	0
bcBCAA	28	0
bcBCEL	0	0
bcBCJM	0	0
bcBCLB	0	0
bcBCPU	1	0
bcBCPW	0	0
bcBCWZ	0	0
bcBDCB	0	0
bcBDDV	0	0
bcBDJG	4	0
bcBDKU	19	0
bcBDMV	0	0
bcBDMX	0	0
bcBDOJ	0	0
bcBDUA	0	0
bcBDUS	0	0
bcBDWM	0	0
bcBEFD	0	0
bcBEHO	0	0
bcBELH	0	0
bcBEOI	18	0
bcBERO	1	0
bcBERT	1	0
bcBERY	0	0
bcBEUH	0	0
bcBEVN	9	0
bcBEXF	0	0
bcBEXG	3	0
bcBEZL	0	0
bcBFAO	0	0
bcBFER	23	0
bcBFET	1	0
bcBFGT	1	0
bcBFMO	0	0
bcBFSC	6	0
bcBFTB	0	0
bcBFYE	0	0
bcBFZN	0	0
bcBGAF	0	0
bcBGAK	22	0
bcBGEL	0	0
bcBGFM	0	0
bcBGLY	2	0
bcBGNZ	23	0
bcBGWK	0	0
bcBGZE	0	0
bcBHAH	0	0
bcBHAM	1	0
bcBHBK	0	0
bcBHCK	0	0
bcBHCX	0	0
bcBHEQ	1	0
bcBHEW	0	0
bcBHKO	4	0
bcBHLF	0	0
bcBHLL	39	0
bcBHMB	0	0
bcBHNI	0	0
bcBHOX	0	0
bcBHPQ	0	0
bcBHUZ	0	0
bcBHVQ	0	0
bcBIAQ	0	0
bcBIAV	23	0
bcBIBW	0	0
bcBIMT	16	0
bcBITA	0	0
bcBJDV	17	0
bcBJGT	2	0
bcBJHC	39	0
bcBJHD	0	0
bcBJIG	18	0
bcBJOH	0	0
bcBJPI	0	0
bcBJYI	0	0
bcBKAL	2	0
bcBKGG	0	0
bcBKKE	1	0
bcBKMK	27	0
bcBKMW	26	0
bcBKST	0	0
bcBKUL	25	0
bcBKYD	0	0
bcBKYO	1	0
bcBKYV	15	0
bcBKZN	1	0
bcBKZQ	0	0
bcBLBN	0	0
bcBLBY	1	0
bcBLDH	0	0
bcBLEI	16	0
bcBLIP	0	0
bcBLJB	0	0
bcBLMR	0	0
bcBLMX	24	0
bcBLND	1	0
bcBLQO	0	0
bcBLRZ	0	0
bcBMBW	0	0
bcBMFD	0	0
bcBMHU	0	0
bcBMMC	0	0
bcBMPV	0	0
bcBMQY	0	0
bcBMRA	0	0
bcBMTT	0	0
bcBMVW	0	0
bcBMWO	0	0
bcBMXC	16	0
bcBMZL	0	0
bcBNBI	0	0
bcBNBS	4	0
bcBNEA	0	0
bcBNFY	27	0
bcBNID	31	0
bcBNKI	0	0
bcBNPW	0	0
bcBNQW	0	0
bcBNSU	5	0
bcBNVT	45	0
bcBNYD	1	0
bcBNYE	0	0
bcBNYX	0	0
bcBOAH	0	0
bcBOAW	5	0
bcBODF	16	0
bcBOEH	1	0
bcBOKF	0	0
bcBOKT	0	0
bcBOMR	0	0
bcBOPB	0	0
bcBOPN	30	0
bcBOPX	0	0
bcBOUG	0	0
bcBOUN	0	0
bcBOYE	1	0
bcBOYH	17	0
bcBOYW	5	0
bcBOZK	1	0
bcBOZV	1	0
bcBPHQ	18	0
bcBPIF	15	0
bcBPJU	0	0
bcBPLA	0	0
bcBPMJ	9	0
bcBPNE	1	0
bcBPNS	0	0
bcBPWU	1	0
bcBQDL	0	0
bcBQHL	12	0
bcBQIR	0	0
bcBQIY	0	0
bcBQLN	0	0
bcBQMQ	0	0
bcBQQH	0	0
bcBQQT	0	0
bcBQRS	62	0
bcBQSO	19	0
bcBQVL	0	0
bcBQVX	0	0
bcBQZI	0	0
bcBRDS	0	0
bcBREE	0	0
bcBREI	1	0
bcBRPC	0	0
bcBRSA	0	0
bcBRTL	30	0
bcBRTM	24	0
bcBRWN	0	0
bcBRXU	5	0
bcBRZM	0	0
bcBSCC	28	0
bcBSEY	0	0
bcBSFD	0	0
bcBSGY	19	0
bcBSHK	1	0
bcBSIT	0	0
bcBSMA	0	0
bcBSMV	0	0
bcBSNV	0	0
bcBSRW	0	0
bcBSTF	4	0
bcBSWJ	1	0
bcBSYL	0	0
bcBSZT	11	0
bcBTBC	0	0
bcBTBK	3	0
bcBTBM	0	0
bcBTBO	0	0
bcBTBV	6	0
bcBTKG	26	0
bcBTLQ	0	0
bcBTPY	0	0
bcBTRU	0	0
bcBTSO	0	0
bcBTUW	0	0
bcBTXU	2	0
bcBTXW	20	0
bcBTZW	20	0
bcBUBH	38	0
bcBUEZ	0	0
bcBUKE	0	0
bcBUPR	0	0
bcBUQF	0	0
bcBUTL	0	0
bcBUTN	0	0
bcBUTS	2	0
bcBUZP	0	0
bcBUZY	12	0
bcBVEB	0	0
bcBVEV	0	0
bcBVFG	0	0
bcBVHQ	0	0
bcBVHY	21	0
bcBVID	0	0
bcBVJM	0	0
bcBVKV	0	0
bcBVNX	49	0
bcBVUQ	12	0
bcBVVV	0	0
bcBVVZ	2	0
bcBVXG	10	0
bcBVXK	0	0
bcBVYH	2	0
bcBVYJ	48	0
bcBWAX	0	0
bcBWDJ	17	0
bcBWFJ	11	0
bcBWIF	0	0
bcBWKL	0	0
bcBWMX	0	0
bcBWQY	0	0
bcBWRR	15	0
bcBWRS	0	0
bcBWWT	0	0
bcBWXD	0	0
bcBWXF	41	0
bcBXCD	0	0
bcBXHM	17	0
bcBXIO	1	0
bcBXLA	1	0
bcBXUC	1	0
bcBXUR	0	0
bcBYEC	2	0
bcBYMU	8	0
bcBYNL	5	0
bcBYRO	0	0
bcBYTJ	0	0
bcBYZE	0	0
bcBZAT	23	0
bcBZAX	16	0
bcBZDR	13	0
bcBZDT	0	0
bcBZHC	11	0
bcBZIG	0	0
bcBZMY	12	0
bcBZNK	1	0
bcBZOY	7	0
bcBZPD	0	0
bcBZQG	0	0
bcBZQP	1	0
bcBZXV	0	0
bcCAFP	0	0
bcCAJV	0	0
bcCAKF	16	0
bcCALB	42	0
bcCALX	1	0
bcCASJ	26	0
bcCASL	1	0
bcCAYD	0	0
bcCBEG	0	0
bcCBGZ	0	0
bcCBLK	0	0
bcCBOM	11	0
bcCBUC	12	0
bcCBVV	13	0
bcCBXE	0	0
bcCCAW	0	0
bcCCCV	0	0
bcCCIO	19	0
bcCCOD	1	0
bcCCUW	1	0
bcCDAX	5	0
bcCDEO	0	0
bcCDJB	0	0
bcCDJJ	2	0
bcCDKQ	14	0
bcCDVW	0	0
bcCEAB	34	0
bcCEDX	2	0
bcCEGM	23	0
bcCFBE	0	0
bcCFCN	0	0
bcCFCO	0	0
bcCFFS	17	0
bcCFIM	0	0
bcCFIW	0	0
bcCFJZ	0	0
bcCFSP	0	0
bcCFUF	3	0
bcCFUJ	17	0
bcCFXP	0	0
bcCGCF	23	0
bcCGCS	0	0
bcCGDV	4	0
bcCGES	0	0
bcCGGY	26	0
bcCGHW	0	0
bcCGIV	0	0
bcCGKT	0	0
bcCGKY	19	0
bcCGMK	0	0
bcCGPE	0	0
bcCHAV	17	0
bcCHDD	1	0
bcCHFM	1	0
bcCHJZ	0	0
bcCHKE	19	0
bcCHUD	0	0
bcCHVF	0	0
bcCHXA	0	0
bcCIAW	0	0
bcCIDN	17	0
bcCIDT	1	0
bcCIFS	0	0
bcCIGZ	1	0
bcCIPR	0	0
bcCIRE	0	0
bcCJAF	0	0
bcCJBN	1	0
bcCJCG	0	0
bcCJJR	0	0
bcCJRT	0	0
bcCJVJ	16	0
bcCJXG	11	0
bcCJZD	71	0
bcCJZX	39	0
bcCJZZ	19	0
bcCKIN	29	0
bcCKQL	0	0
bcCLCE	4	0
bcCLEQ	47	0
bcCLEV	0	0
bcCLHR	2	0
bcCLHV	0	0
bcCLJJ	1	0
bcCLMU	0	0
bcCLPE	0	0
bcCLRF	0	0
bcCLSD	35	0
bcCLZD	0	0
bcCLZR	15	0
bcCMBV	5	0
bcCMCG	41	0
bcCMDW	0	0
bcCMEN	1	0
bcCMFN	0	0
bcCMFU	0	0
bcCMJI	0	0
bcCMJS	21	0
bcCMMZ	0	0
bcCMTD	22	0
bcCMYM	3	0
bcCNCA	0	0
bcCNIN	0	0
bcCNMH	0	0
bcCNNJ	0	0
bcCNOU	0	0
bcCNQU	0	0
bcCNTU	1	0
bcCNXJ	0	0
bcCOCP	1	0
bcCODT	0	0
bcCOFL	0	0
bcCONY	5	0
bcCOPS	10	0
bcCOXA	0	0
bcCPAC	0	0
bcCPAU	3	0
bcCPJK	1	0
bcCPKE	0	0
bcCPKQ	16	0
bcCPLX	3	0
bcCPPV	17	0
bcCPUZ	0	0
bcCPWU	32	0
bcCPXO	24	0
bcCPZV	0	0
bcCQJE	0	0
bcCQPB	0	0
bcCQRF	0	0
bcCQRX	0	0
bcCQXM	0	0
bcCQXR	0	0
bcCRDS	0	0
bcCREF	0	0
bcCRHL	0	0
bcCRIQ	1	0
bcCRIZ	0	0
bcCRRP	3	0
bcCRWV	1	0
bcCRXW	1	0
bcCRZU	17	0
bcCSFV	0	0
bcCSIM	34	0
bcCSIO	0	0
bcCSJC	0	0
bcCSPU	1	0
bcCSQP	0	0
bcCSTO	12	0
bcCSVJ	1	0
bcCSYN	10	0
bcCTBL	0	0
bcCTEV	0	0
bcCTGK	0	0
bcCTLS	1	0
bcCTMJ	0	0
bcCTPR	26	0
bcCTXX	0	0
bcCUDH	10	0
bcCUHP	24	0
bcCUTB	0	0
bcCUTQ	1	0
bcCUVD	0	0
bcCUYY	0	0
bcCVFH	0	0
bcCVGJ	0	0
bcCVGK	0	0
bcCVHK	0	0
bcCVHT	0	0
bcCVJC	0	0
bcCVKE	1	0
bcCVKK	19	0
bcCVMY	0	0
bcCVON	0	0
bcCVOW	16	0
bcCVRN	0	0
bcCVSU	3	0
bcCVTO	11	0
bcCVTS	0	0
bcCVUY	0	0
bcCVZW	0	0
bcCWGL	39	0
bcCWLA	0	0
bcCWMS	7	0
bcCWNA	0	0
bcCWZW	0	0
bcCXDX	0	0
bcCXEL	0	0
bcCXFX	0	0
bcCXHT	1	0
bcCXIR	1	0
bcCXIV	0	0
bcCXJC	7	0
bcCXNM	0	0
bcCXPB	1	0
bcCXRC	7	0
bcCXRW	0	0
bcCYBI	3	0
bcCYBL	16	0
bcCYDD	7	0
bcCYJW	0	0
bcCYOR	0	0
bcCYRT	0	0
bcCYYF	0	0
bcCZBK	14	0
bcCZCM	0	0
bcCZFR	0	0
bcCZHX	0	0
bcCZHZ	0	0
bcCZIH	0	0
bcCZJB	0	0
bcCZJK	0	0
bcCZJX	0	0
bcCZOB	0	0
bcCZOE	0	0
bcCZON	0	0
bcCZVK	0	0
bcCZVZ	0	0
bcCZWE	0	0
bcCZZA	0	0
bcDABE	0	0
bcDAGZ	0	0
bcDAHE	0	0
bcDAKE	0	0
bcDAKL	0	0
bcDAMX	0	0
bcDAQW	2	0
bcDAXJ	1	0
bcDBAM	7	0
bcDBDX	0	0
bcDBED	14	0
bcDBGD	0	0
bcDBHE	0	0
bcDBVB	0	0
bcDBZA	65	0
bcDBZV	0	0
bcDCDB	0	0
bcDCGI	1	0
bcDCIO	0	0
bcDCIP	14	0
bcDCRV	0	0
bcDCYL	0	0
bcDDBB	0	0
bcDDCC	8	0
bcDDFX	0	0
bcDDHJ	0	0
bcDDJO	0	0
bcDDMM	14	0
bcDEDW	0	0
bcDEEA	20	0
bcDELI	0	0
bcDETL	0	0
bcDFDS	0	0
bcDFHU	0	0
bcDFJT	0	0
bcDFTR	11	0
bcDFUW	0	0
bcDFWM	0	0
bcDFWZ	6	0
bcDGAW	0	0
bcDGCF	6	0
bcDGFU	4	0
bcDGJW	0	0
bcDGUT	1	0
bcDGUY	2	0
bcDGWQ	2	0
bcDHAM	2	0
bcDHAO	27	0
bcDHAP	5	0
bcDHGA	0	0
bcDHJB	0	0
bcDHLS	0	0
bcDHNB	0	0
bcDHOD	13	0
bcDHVX	15	0
bcDIAQ	0	0
bcDIGX	4	0
bcDILC	4	0
bcDJFA	0	0
bcDJIW	0	0
bcDJKK	0	0
bcDJMQ	6	0
bcDJPZ	5	0
bcDJSS	0	0
bcDJWY	19	0
bcDKAF	0	0
bcDKCO	0	0
bcDKCY	17	0
bcDKDK	0	0
bcDKNB	0	0
bcDKNT	4	0
bcDKOP	0	0
bcDKOX	0	0
bcDKQD	0	0
bcDKRL	0	0
bcDKSE	2	0
bcDKSV	0	0
bcDKTD	0	0
bcDKWA	21	0
bcDKZP	7	0
bcDLCG	7	0
bcDLCI	26	0
bcDLDU	0	0
bcDLFH	0	0
bcDLFK	0	0
bcDLFT	47	0
bcDLGG	0	0
bcDLIR	19	0
bcDLQD	1	0
bcDLXF	0	0
bcDLXL	0	0
bcDMBS	0	0
bcDMCS	1	0
bcDMDM	3	0
bcDMDT	1	0
bcDMHT	3	0
bcDMND	0	0
bcDMQE	1	0
bcDMVB	0	0
bcDNAD	5	0
bcDNAR	0	0
bcDNCN	0	0
bcDNEY	3	0
bcDNHO	13	0
bcDNLZ	0	0
bcDNTT	0	0
bcDNVP	0	0
bcDNVS	0	0
bcDOAJ	1	0
bcDOBR	9	0
bcDOEP	16	0
bcDOFI	3	0
bcDOGT	0	0
bcDOHD	3	0
bcDOLW	0	0
bcDOON	0	0
bcDOQP	0	0
bcDOXE	1	0
bcDPEU	0	0
bcDPRD	4	0
bcDPRN	8	0
bcDPTG	0	0
bcDPUD	22	0
bcDPUQ	17	0
bcDPXG	0	0
bcDPYK	1	0
bcDQEC	0	0
bcDQHV	1	0
bcDQIL	1	0
bcDQJN	18	0
bcDQMN	0	0
bcDQPQ	0	0
bcDQPV	0	0
bcDQST	0	0
bcDQWP	0	0
bcDQYS	16	0
bcDQZZ	0	0
bcDRAC	4	0
bcDRHO	17	0
bcDRMY	0	0
bcDRWL	18	0
bcDRXN	0	0
bcDSBR	18	0
bcDSPK	0	0
bcDSPW	23	0
bcDSTQ	0	0
bcDSTX	1	0
bcDSUE	19	0
bcDTBI	33	0
bcDTBR	21	0
bcDTDB	0	0
bcDTFI	0	0
bcDTJR	46	0
bcDTKB	19	0
bcDTPG	0	0
bcDTRG	0	0
bcDTSX	0	0
bcDTYO	0	0
bcDUBG	25	0
bcDUHF	0	0
bcDUHR	0	0
bcDUJP	0	0
bcDUMA	4	0
bcDUOE	0	0
bcDUOR	16	0
bcDUQS	0	0
bcDUSP	0	0
bcDUTH	1	0
bcDUVJ	31	0
bcDUWM	0	0
bcDUZY	0	0
bcDVCC	1	0
bcDVCP	1	0
bcDVEG	1	0
bcDVFH	0	0
bcDVLF	0	0
bcDVLH	0	0
bcDVUD	0	0
bcDVVS	1	0
bcDVXC	1	0
bcDVZR	0	0
bcDWAA	0	0
bcDWBF	0	0
bcDWGE	0	0
bcDWJL	0	0
bcDWJZ	18	0
bcDWKC	39	0
bcDWKM	0	0
bcDWMD	0	0
bcDWMJ	19	0
bcDWQH	0	0
bcDWQO	17	0
bcDWWU	0	0
bcDWXX	0	0
bcDWYL	11	0
bcDXBT	21	0
bcDXDO	0	0
bcDXEU	1	0
bcDXFY	1	0
bcDXGD	0	0
bcDXLX	0	0
bcDXMN	0	0
bcDXRF	28	0
bcDXTV	1	0
bcDXXW	1	0
bcDXYR	0	0
bcDYAJ	4	0
bcDYDJ	0	0
bcDYDQ	0	0
bcDYHC	0	0
bcDYHK	0	0
bcDYOM	2	0
bcDYPI	0	0
bcDYSK	33	0
bcDYVG	0	0
bcDYVW	0	0
bcDZDR	1	0
bcDZKV	0	0
bcDZZA	0	0
bcEACD	26	0
bcEADW	0	0
bcEAEG	24	0
bcEAEX	23	0
bcEAGO	19	0
bcEAGT	0	0
bcEAGW	3	0
bcEAHI	0	0
bcEAJD	19	0
bcEAJK	13	0
bcEALK	0	0
bcEAMQ	5	0
bcEANN	0	0
bcEAQM	19	0
bcEAWE	1	0
bcEBEY	0	0
bcEBFP	0	0
bcEBFS	0	0
bcEBHD	36	0
bcEBHT	0	0
bcEBHZ	19	0
bcEBXI	0	0
bcECGM	0	0
bcECGQ	0	0
bcECHV	0	0
bcECJE	0	0
bcECKY	3	0
bcECMP	44	0
bcECNB	34	0
bcECOJ	1	0
bcECYL	0	0
bcECZR	0	0
bcEDAG	0	0
bcEDCC	0	0
bcEDFF	0	0
bcEDHI	0	0
bcEDJZ	0	0
bcEDLH	2	0
bcEDOD	0	0
bcEDUV	9	0
bcEEBP	0	0
bcEEDV	0	0
bcEEDX	23	0
bcEEHR	0	0
bcEEJW	0	0
bcEENN	0	0
bcEEQU	0	0
bcEEXX	30	0
bcEFBA	0	0
bcEFFB	24	0
bcEFQQ	2	0
bcEFRF	12	0
bcEFRR	0	0
bcEFSA	8	0
bcEFWR	13	0
bcEFYK	1	0
bcEFZW	7	0
bcEFZX	0	0
bcEGBA	0	0
bcEGFJ	0	0
bcEGGQ	1	0
bcEGOI	0	0
bcEGRV	1	0
bcEGTE	0	0
bcEGUR	21	0
bcEGVA	0	0
bcEGYU	0	0
bcEHBC	17	0
bcEHHN	0	0
bcEHJK	0	0
bcEHJV	2	0
bcEHNE	0	0
bcEHOM	1	0
bcEHXR	7	0
bcEIAZ	0	0
bcEIDU	0	0
bcEIJA	0	0
bcEILJ	0	0
bcEIML	1	0
bcEIMX	0	0
bcEINI	27	0
bcEITQ	4	0
bcEIWU	3	0
bcEIYM	15	0
bcEIZI	0	0
bcEJDG	13	0
bcEJRI	4	0
bcEJWC	1	0
bcEKFQ	10	0
bcEKQQ	0	0
bcEKQV	0	0
bcEKQW	0	0
bcEKTC	0	0
bcEKTZ	1	0
bcEKYX	0	0
bcELAG	1	0
bcELBG	0	0
bcELDM	0	0
bcELIN	0	0
bcELKE	7	0
bcELKG	0	0
bcELVF	27	0
bcELYC	12	0
bcEMFU	24	0
bcEMFY	0	0
bcEMHF	10	0
bcEMHI	2	0
bcEMJC	0	0
bcEMLQ	2	0
bcEMQR	0	0
bcEMRK	21	0
bcEMTZ	0	0
bcEMUN	21	0
bcEMVA	0	0
bcEMWS	0	0
bcEMYY	0	0
bcENBC	0	0
bcENKV	1	0
bcENMF	0	0
bcENOI	0	0
bcENPV	0	0
bcENQY	1	0
bcENTS	20	0
bcEOCC	0	0
bcEOGA	18	0
bcEOOG	0	0
bcEOPI	2	0
bcEOQN	0	0
bcEOTK	0	0
bcEOTN	0	0
bcEOXG	1	0
bcEOZL	0	0
bcEPDX	0	0
bcEPGV	20	0
bcEPHR	0	0
bcEPOK	0	0
bcEPVL	0	0
bcEQME	27	0
bcEQNT	0	0
bcEQQZ	3	0
bcEQSH	1	0
bcEQUN	0	0
bcEQUO	31	0
bcERAN	0	0
bcERAV	0	0
bcERCB	1	0
bcERCF	1	0
bcERGA	2	0
bcERHJ	60	0
bcERIN	19	0
bcERLS	22	0
bcERQF	13	0
bcERSP	1	0
bcERUX	0	0
bcERVO	0	0
bcERWB	0	0
bcESDO	0	0
bcESEB	14	0
bcESEM	0	0
bcESHR	2	0
bcESHV	17	0
bcESIQ	0	0
bcESIS	4	0
bcESLN	0	0
bcESUA	23	0
bcESXI	0	0
bcETDH	0	0
bcETGE	16	0
bcETKH	0	0
bcETWH	0	0
bcETXV	0	0
bcEUBY	0	0
bcEUCU	12	0
bcEUGD	0	0
bcEUHA	7	0
bcEUKG	0	0
bcEULB	0	0
bcEUXO	0	0
bcEUZV	0	0
bcEVCM	0	0
bcEVEA	0	0
bcEVNJ	0	0
bcEVOG	0	0
bcEVOP	0	0
bcEVXO	0	0
bcEVZF	15	0
bcEWAE	0	0
bcEWHD	0	0
bcEWJM	0	0
bcEWOK	0	0
bcEWPE	0	0
bcEWQM	0	0
bcEWRQ	5	0
bcEWVK	21	0
bcEXCI	0	0
bcEXLB	23	0
bcEXOS	41	0
bcEXWY	0	0
bcEXXD	0	0
bcEYAJ	0	0
bcEYGR	0	0
bcEYKB	4	0
bcEYLJ	2	0
bcEYLL	10	0
bcEYPS	0	0
bcEYYP	28	0
bcEZFQ	14	0
bcEZIA	0	0
bcEZIB	0	0
bcEZMP	13	0
bcEZNF	0	0
bcEZNH	23	0
bcEZNN	0	0
bcEZOU	1	0
bcEZPH	0	0
bcEZTN	1	0
bcEZTO	0	0
bcFABF	0	0
bcFAEH	1	0
bcFALH	17	0
bcFASI	21	0
bcFASU	0	0
bcFAVY	20	0
bcFAZC	0	0
bcFAZJ	0	0
bcFBAV	0	0
bcFBKG	1	0
bcFBLN	0	0
bcFBOC	0	0
bcFBOZ	25	0
bcFBQP	0	0
bcFBSX	20	0
bcFBSZ	0	0
bcFBUL	0	0
bcFBUP	0	0
bcFBXR	9	0
bcFBXV	0	0
bcFBYB	0	0
bcFCJS	0	0
bcFCMQ	0	0
bcFCOG	1	0
bcFCTJ	0	0
bcFCTL	0	0
bcFCXG	28	0
bcFDEB	0	0
bcFDJZ	0	0
bcFFMN	0	0
bcFFMZ	0	0
bcFFOM	0	0
bcFFSE	0	0
bcFFUC	0	0
bcFFVI	0	0
bcFFWL	2	0
bcFGAE	0	0
bcFGBK	22	0
bcFGHK	0	0
bcFGNC	0	0
bcFGOW	0	0
bcFGPR	0	0
bcFGQZ	0	0
bcFGRZ	0	0
bcFGTK	0	0
bcFGYU	0	0
bcFHFV	2	0
bcFHGS	0	0
bcFHHD	1	0
bcFHHI	0	0
bcFHIX	28	0
bcFHJU	9	0
bcFHMU	17	0
bcFHNB	0	0
bcFHPT	0	0
bcFHQK	0	0
bcFHRD	8	0
bcFHST	1	0
bcFHXB	0	0
bcFHZP	13	0
bcFHZU	0	0
